transaction_id,user_id,timestamp_utc,direction,amount_usd,ach_type,funding_speed,device_id,ip_country,return_code,returned,days_to_return,fraud_pattern_type,is_fraud_pattern,account_age_days
txn_3664,user_194,2025-01-19T00:16:00,debit,1066.7,PUSH,standard,device_259,BR,,False,,,False,132
txn_3665,user_116,2025-01-01T00:22:00,debit,474.03,PUSH,standard,device_167,GB,,False,,,False,207
txn_3666,user_368,2025-02-08T06:42:00,debit,1323.37,PUSH,standard,device_39,US,,False,,,False,115
txn_3667,user_41,2025-02-19T09:39:00,credit,97.35,PULL,standard,device_233,GB,,False,,,False,60
txn_3668,user_2,2025-02-21T18:26:00,credit,840.78,PULL,standard,device_127,MX,,False,,,False,282
txn_3669,user_145,2025-01-17T08:13:00,credit,267.44,PULL,standard,device_99,CA,,False,,,False,362
txn_3670,user_322,2025-03-01T03:33:00,debit,533.95,PUSH,standard,device_292,GB,,False,,,False,39
txn_3671,user_278,2025-01-05T02:05:00,debit,898.59,PUSH,standard,device_129,MX,,False,,,False,285
txn_3672,user_351,2025-01-02T22:16:00,debit,814.58,PULL,instant,device_7,CA,,False,,,False,194
txn_3673,user_188,2025-02-11T09:42:00,debit,924.85,PUSH,standard,device_251,US,,False,,,False,139
txn_3674,user_135,2025-02-21T02:21:00,debit,1321.62,PULL,standard,device_6,GB,,False,,,False,290
txn_3675,user_26,2025-01-21T11:59:00,credit,1328.68,PULL,standard,device_115,GB,,False,,,False,235
txn_3676,user_72,2025-01-31T19:18:00,debit,456.34,PUSH,standard,device_214,US,,False,,,False,69
txn_3677,user_343,2025-01-08T01:25:00,credit,1470.54,PULL,standard,device_239,CA,,False,,,False,226
txn_3678,user_57,2025-02-10T21:44:00,debit,764.72,PULL,standard,device_285,US,,False,,,False,199
txn_3679,user_196,2025-01-12T06:14:00,debit,70.81,PULL,standard,device_85,GB,,False,,,False,31
txn_3680,user_466,2025-01-26T04:04:00,debit,1235.11,PULL,standard,device_145,GB,,False,,,False,352
txn_3681,user_43,2025-02-06T09:21:00,debit,76.61,PUSH,standard,device_225,GB,,False,,,False,255
txn_3682,user_56,2025-01-05T02:37:00,debit,347.92,PUSH,standard,device_2,US,R29,True,5.0,first_party_fraud,True,15
txn_3683,user_114,2025-02-07T08:51:00,credit,657.34,PULL,standard,device_239,BR,,False,,,False,167
txn_3684,user_264,2025-01-17T12:48:00,debit,604.31,PULL,standard,device_255,MX,,False,,,False,337
txn_3685,user_84,2025-02-24T22:58:00,credit,293.5,PULL,standard,device_269,MX,,False,,,False,303
txn_3686,user_46,2025-01-26T04:25:00,credit,1127.59,PULL,standard,device_102,MX,,False,,,False,354
txn_3687,user_297,2025-01-23T18:04:00,debit,42.56,PULL,standard,device_253,BR,,False,,,False,310
txn_3688,user_436,2025-01-01T09:57:00,credit,1260.9,PULL,standard,device_252,US,,False,,,False,45
txn_3689,user_112,2025-02-21T11:06:00,debit,851.39,PULL,standard,device_187,CA,R01,True,21.0,,False,284
txn_3690,user_392,2025-01-01T16:14:00,credit,260.09,PULL,standard,device_201,MX,,False,,,False,65
txn_3691,user_391,2025-02-11T17:53:00,credit,1419.53,PULL,instant,device_7,MX,,False,,,False,272
txn_3692,user_345,2025-01-14T05:06:00,debit,1030.79,PULL,standard,device_269,BR,,False,,,False,330
txn_3693,user_124,2025-01-10T06:52:00,debit,619.81,PULL,standard,device_147,CA,,False,,,False,171
txn_3694,user_155,2025-01-03T15:18:00,debit,1373.97,PULL,standard,device_255,US,,False,,,False,158
txn_3695,user_144,2025-01-30T08:27:00,debit,1243.78,PULL,standard,device_62,MX,,False,,,False,149
txn_3696,user_143,2025-01-19T05:25:00,credit,1331.17,PULL,standard,device_78,MX,R03,True,2.0,synthetic_identity,True,100
txn_3697,user_366,2025-01-01T08:29:00,debit,518.25,PUSH,standard,device_29,US,,False,,,False,189
txn_3698,user_294,2025-01-31T08:46:00,debit,439.6,PULL,standard,device_198,MX,,False,,,False,121
txn_3699,user_253,2025-02-19T19:39:00,debit,230.41,PUSH,instant,device_4,CA,,False,,,False,68
txn_3700,user_464,2025-02-16T01:26:00,debit,973.78,PUSH,standard,device_67,CA,R01,True,14.0,,False,152
txn_3701,user_420,2025-01-24T00:44:00,debit,730.76,PULL,standard,device_126,US,,False,,,False,184
txn_3702,user_442,2025-01-24T05:34:00,debit,496.33,PULL,standard,device_157,US,R03,True,9.0,synthetic_identity,True,109
txn_3703,user_466,2025-02-25T18:44:00,debit,409.27,PULL,standard,device_150,MX,,False,,,False,352
txn_3704,user_454,2025-02-22T17:29:00,debit,1448.7,PUSH,standard,device_95,BR,,False,,,False,9
txn_3705,user_464,2025-01-11T20:26:00,debit,389.23,PULL,standard,device_171,BR,,False,,,False,152
txn_3706,user_227,2025-02-12T16:43:00,debit,698.53,PULL,standard,device_205,CA,,False,,,False,295
txn_3707,user_110,2025-02-27T22:47:00,debit,123.19,PULL,standard,device_285,GB,R03,True,28.0,,False,257
txn_3708,user_153,2025-01-11T08:40:00,debit,542.62,PULL,instant,device_120,US,,False,,,False,334
txn_3709,user_155,2025-01-29T02:17:00,credit,1485.77,PULL,standard,device_164,BR,,False,,,False,158
txn_3710,user_469,2025-02-22T08:02:00,debit,1103.39,PULL,standard,device_79,MX,,False,,,False,66
txn_3711,user_464,2025-02-27T16:22:00,debit,1475.62,PULL,standard,device_194,GB,,False,,,False,152
txn_3712,user_339,2025-02-14T21:52:00,debit,331.42,PULL,standard,device_128,CA,,False,,,False,73
txn_3713,user_102,2025-01-28T09:39:00,debit,325.21,PUSH,instant,device_158,MX,,False,,,False,72
txn_3714,user_370,2025-01-18T11:53:00,credit,489.03,PULL,standard,device_22,BR,,False,,,False,281
txn_3715,user_478,2025-02-17T17:40:00,debit,606.39,PULL,standard,device_167,GB,R03,True,24.0,,False,6
txn_3716,user_125,2025-02-26T23:54:00,credit,1188.99,PUSH,standard,device_298,GB,,False,,,False,312
txn_3717,user_273,2025-01-28T01:22:00,debit,405.46,PULL,standard,device_134,CA,,False,,,False,55
txn_3718,user_328,2025-02-27T23:11:00,debit,377.14,PUSH,standard,device_143,BR,,False,,,False,13
txn_3719,user_34,2025-02-19T04:35:00,debit,833.06,PULL,standard,device_275,GB,,False,,,False,202
txn_3720,user_237,2025-02-16T15:36:00,debit,30.53,PULL,standard,device_299,GB,,False,,,False,242
txn_3721,user_485,2025-01-30T21:59:00,debit,1031.91,PULL,standard,device_54,MX,,False,,,False,168
txn_3722,user_80,2025-01-25T11:36:00,credit,1241.14,PULL,standard,device_131,US,,False,,,False,244
txn_3723,user_269,2025-01-16T11:33:00,debit,1287.07,PUSH,standard,device_126,BR,,False,,,False,223
txn_3724,user_72,2025-02-13T01:30:00,debit,1008.94,PUSH,standard,device_156,CA,,False,,,False,69
txn_3725,user_30,2025-02-27T02:20:00,debit,417.94,PULL,standard,device_283,US,,False,,,False,161
txn_3726,user_41,2025-01-06T02:01:00,debit,874.56,PULL,standard,device_233,BR,,False,,,False,60
txn_3727,user_112,2025-01-16T11:39:00,debit,423.0,PUSH,standard,device_255,BR,,False,,,False,284
txn_3728,user_378,2025-01-04T23:29:00,credit,1232.2,PUSH,instant,device_103,CA,,False,,,False,272
txn_3729,user_228,2025-02-08T12:15:00,debit,240.76,PULL,standard,device_161,CA,,False,,,False,211
txn_3730,user_290,2025-01-15T14:34:00,debit,639.81,PULL,standard,device_224,CA,,False,,,False,172
txn_3731,user_133,2025-02-04T21:38:00,debit,406.66,PUSH,standard,device_271,GB,,False,,,False,33
txn_3732,user_383,2025-02-10T21:46:00,debit,135.96,PUSH,standard,device_183,CA,,False,,,False,345
txn_3733,user_269,2025-02-23T17:54:00,debit,942.54,PULL,standard,device_113,MX,,False,,,False,223
txn_3734,user_222,2025-02-16T02:12:00,debit,455.24,PULL,instant,device_99,BR,,False,,,False,166
txn_3735,user_108,2025-01-02T17:45:00,debit,589.57,PULL,standard,device_125,BR,,False,,,False,242
txn_3736,user_46,2025-02-19T04:55:00,credit,1338.42,PUSH,standard,device_79,GB,R29,True,8.0,first_party_fraud,True,354
txn_3737,user_102,2025-02-05T19:02:00,debit,645.34,PULL,instant,device_119,US,,False,,,False,72
txn_3738,user_258,2025-01-13T02:31:00,debit,313.2,PULL,instant,device_59,CA,,False,,,False,37
txn_3739,user_194,2025-02-19T16:25:00,credit,682.2,PULL,standard,device_253,CA,,False,,,False,132
txn_3740,user_477,2025-01-07T15:17:00,debit,248.99,PULL,standard,device_289,GB,,False,,,False,309
txn_3741,user_408,2025-01-07T15:43:00,debit,697.5,PULL,standard,device_239,MX,,False,,,False,52
txn_3742,user_378,2025-01-18T14:14:00,debit,512.6,PULL,standard,device_42,BR,R03,True,6.0,synthetic_identity,True,272
txn_3743,user_406,2025-02-15T04:40:00,debit,1157.37,PULL,standard,device_146,MX,,False,,,False,182
txn_3744,user_156,2025-02-23T10:43:00,credit,877.57,PULL,standard,device_183,CA,,False,,,False,241
txn_3745,user_312,2025-02-13T22:05:00,debit,854.49,PULL,standard,device_182,BR,R03,True,12.0,,False,245
txn_3746,user_2,2025-02-12T01:23:00,debit,777.83,PULL,instant,device_138,BR,,False,,,False,282
txn_3747,user_64,2025-01-07T01:22:00,debit,453.53,PULL,standard,device_115,BR,,False,,,False,353
txn_3748,user_30,2025-01-11T07:15:00,debit,726.81,PULL,standard,device_91,GB,,False,,,False,161
txn_3749,user_128,2025-01-24T17:32:00,debit,50.62,PULL,standard,device_8,MX,,False,,,False,279
txn_3750,user_10,2025-02-07T10:21:00,credit,1121.0,PUSH,standard,device_155,GB,,False,,,False,34
txn_3751,user_448,2025-02-03T13:28:00,debit,1460.43,PULL,standard,device_39,MX,R03,True,18.0,,False,348
txn_3752,user_405,2025-01-27T20:15:00,debit,288.38,PULL,standard,device_9,GB,,False,,,False,182
txn_3753,user_201,2025-02-03T09:21:00,debit,1224.66,PULL,instant,device_167,US,,False,,,False,133
txn_3754,user_219,2025-01-17T01:02:00,debit,15.53,PULL,standard,device_284,GB,,False,,,False,163
txn_3755,user_53,2025-02-20T15:44:00,credit,1364.48,PULL,instant,device_135,US,,False,,,False,132
txn_3756,user_96,2025-01-13T19:45:00,debit,1150.06,PUSH,standard,device_295,US,,False,,,False,105
txn_3757,user_281,2025-01-11T09:24:00,debit,42.57,PULL,standard,device_194,CA,R03,True,11.0,synthetic_identity,True,100
txn_3758,user_190,2025-02-03T18:53:00,debit,251.3,PULL,standard,device_137,CA,,False,,,False,110
txn_3759,user_239,2025-01-28T16:26:00,credit,667.53,PULL,standard,device_93,CA,,False,,,False,112
txn_3760,user_224,2025-02-04T20:41:00,credit,823.65,PULL,instant,device_266,BR,R03,True,7.0,,False,73
txn_3761,user_269,2025-01-15T12:04:00,credit,338.55,PUSH,standard,device_104,US,,False,,,False,223
txn_3762,user_478,2025-01-25T13:52:00,debit,1138.68,PUSH,standard,device_282,CA,R01,True,1.0,,False,6
txn_3763,user_122,2025-01-18T16:25:00,credit,526.06,PULL,standard,device_118,US,,False,,,False,243
txn_3764,user_71,2025-01-16T06:38:00,debit,1017.94,PULL,standard,device_290,CA,R10,True,22.0,,False,290
txn_3765,user_399,2025-01-26T23:00:00,credit,1101.24,PULL,standard,device_18,BR,,False,,,False,102
txn_3766,user_410,2025-01-13T11:30:00,debit,89.92,PULL,standard,device_42,MX,R10,True,6.0,first_party_fraud,True,5
txn_3767,user_309,2025-02-06T14:38:00,credit,718.63,PULL,standard,device_161,GB,,False,,,False,115
txn_3768,user_147,2025-02-18T02:36:00,debit,1203.13,PULL,standard,device_139,US,,False,,,False,12
txn_3769,user_338,2025-02-18T22:31:00,credit,1142.88,PUSH,standard,device_288,MX,,False,,,False,115
txn_3770,user_66,2025-01-20T19:40:00,credit,1129.72,PULL,standard,device_118,MX,,False,,,False,118
txn_3771,user_44,2025-01-08T14:49:00,debit,1282.28,PULL,standard,device_74,CA,,False,,,False,129
txn_3772,user_301,2025-01-28T20:50:00,credit,1237.85,PULL,instant,device_45,BR,,False,,,False,132
txn_3773,user_347,2025-01-31T08:36:00,debit,959.61,PULL,standard,device_292,GB,,False,,,False,361
txn_3774,user_150,2025-03-01T08:48:00,credit,625.08,PUSH,standard,device_175,BR,,False,,,False,21
txn_3775,user_177,2025-02-16T06:36:00,debit,55.69,PULL,standard,device_116,CA,,False,,,False,261
txn_3776,user_132,2025-01-04T07:37:00,debit,480.46,PULL,standard,device_202,BR,R10,True,10.0,,False,202
txn_3777,user_13,2025-02-13T21:02:00,debit,80.18,PULL,standard,device_136,BR,,False,,,False,268
txn_3778,user_304,2025-02-26T22:51:00,debit,798.72,PULL,standard,device_276,MX,,False,,,False,327
txn_3779,user_133,2025-01-16T20:29:00,debit,553.17,PULL,standard,device_123,BR,,False,,,False,33
txn_3780,user_470,2025-02-15T15:10:00,debit,1001.21,PULL,standard,device_195,GB,,False,,,False,340
txn_3781,user_462,2025-01-23T21:44:00,debit,1029.31,PULL,standard,device_7,MX,R03,True,11.0,,False,51
txn_3782,user_179,2025-02-15T20:24:00,debit,250.81,PULL,standard,device_58,US,,False,,,False,328
txn_3783,user_138,2025-02-24T22:59:00,credit,1147.08,PUSH,standard,device_196,MX,,False,,,False,11
txn_3784,user_255,2025-02-02T01:57:00,credit,382.01,PULL,instant,device_283,US,,False,,,False,241
txn_3785,user_345,2025-02-07T13:41:00,debit,911.26,PULL,standard,device_94,US,,False,,,False,330
txn_3786,user_117,2025-01-19T12:55:00,debit,1099.82,PULL,standard,device_295,GB,,False,,,False,13
txn_3787,user_254,2025-01-24T06:45:00,credit,927.22,PUSH,instant,device_257,GB,,False,,,False,120
txn_3788,user_422,2025-02-05T08:35:00,credit,572.42,PULL,standard,device_280,BR,R29,True,8.0,first_party_fraud,True,253
txn_3789,user_150,2025-02-13T04:40:00,credit,103.73,PULL,instant,device_44,MX,,False,,,False,21
txn_3790,user_159,2025-01-26T05:42:00,debit,591.17,PULL,standard,device_105,BR,,False,,,False,184
txn_3791,user_361,2025-02-13T08:58:00,credit,336.22,PULL,instant,device_184,BR,,False,,,False,308
txn_3792,user_420,2025-02-18T09:57:00,debit,479.67,PULL,standard,device_264,GB,,False,,,False,184
txn_3793,user_212,2025-02-14T15:02:00,debit,177.67,PULL,instant,device_35,CA,,False,,,False,261
txn_3794,user_369,2025-01-15T08:12:00,credit,215.2,PULL,standard,device_89,US,,False,,,False,8
txn_3795,user_344,2025-02-17T14:39:00,credit,951.19,PULL,standard,device_233,CA,,False,,,False,187
txn_3796,user_36,2025-01-18T22:13:00,debit,1040.59,PULL,standard,device_167,CA,,False,,,False,23
txn_3797,user_312,2025-01-06T20:34:00,debit,299.7,PULL,standard,device_223,CA,R03,True,27.0,,False,245
txn_3798,user_51,2025-02-10T08:40:00,debit,358.5,PULL,standard,device_88,CA,,False,,,False,277
txn_3799,user_228,2025-01-23T06:25:00,credit,1387.09,PULL,standard,device_268,US,,False,,,False,211
txn_3800,user_307,2025-01-15T06:51:00,credit,1379.89,PULL,instant,device_107,CA,,False,,,False,110
txn_3801,user_433,2025-01-14T08:52:00,debit,660.31,PUSH,instant,device_124,GB,,False,,,False,301
txn_3802,user_164,2025-02-16T04:23:00,debit,1243.62,PULL,standard,device_73,MX,,False,,,False,148
txn_3803,user_77,2025-02-21T15:51:00,debit,123.27,PULL,standard,device_23,BR,,False,,,False,120
txn_3804,user_23,2025-01-09T11:13:00,debit,1041.29,PULL,standard,device_40,US,R02,True,23.0,,False,66
txn_3805,user_364,2025-01-01T23:31:00,credit,67.23,PUSH,standard,device_189,US,,False,,,False,326
txn_3806,user_47,2025-02-12T00:30:00,debit,1315.18,PULL,standard,device_199,CA,R02,True,11.0,synthetic_identity,True,162
txn_3807,user_321,2025-01-07T04:07:00,debit,1049.76,PULL,standard,device_161,GB,,False,,,False,117
txn_3808,user_312,2025-01-21T18:00:00,credit,1371.18,PULL,standard,device_126,CA,,False,,,False,245
txn_3809,user_2,2025-02-12T19:28:00,debit,837.07,PULL,standard,device_120,BR,,False,,,False,282
txn_3810,user_204,2025-01-15T17:44:00,debit,710.81,PULL,standard,device_297,MX,,False,,,False,255
txn_3811,user_114,2025-02-19T15:58:00,debit,656.6,PULL,instant,device_287,BR,,False,,,False,167
txn_3812,user_129,2025-01-16T21:11:00,credit,1084.75,PULL,standard,device_267,US,,False,,,False,209
txn_3813,user_303,2025-02-18T23:12:00,debit,747.19,PULL,standard,device_39,US,,False,,,False,3
txn_3814,user_467,2025-01-07T10:40:00,debit,1307.11,PUSH,instant,device_182,GB,,False,,,False,60
txn_3815,user_264,2025-01-27T16:42:00,debit,730.5,PULL,standard,device_239,US,,False,,,False,337
txn_3816,user_49,2025-02-12T05:24:00,debit,245.85,PUSH,standard,device_212,MX,,False,,,False,247
txn_3817,user_175,2025-02-06T18:39:00,debit,620.71,PULL,standard,device_180,MX,,False,,,False,254
txn_3818,user_288,2025-01-29T08:35:00,debit,1380.08,PUSH,standard,device_97,US,,False,,,False,208
txn_3819,user_454,2025-02-03T03:44:00,debit,370.92,PULL,standard,device_44,BR,,False,,,False,9
txn_3820,user_74,2025-01-04T15:10:00,credit,419.03,PULL,standard,device_118,BR,,False,,,False,47
txn_3821,user_368,2025-02-24T08:59:00,credit,280.0,PULL,standard,device_259,BR,R01,True,26.0,,False,115
txn_3822,user_451,2025-01-18T21:07:00,debit,390.58,PULL,standard,device_210,US,R01,True,21.0,,False,350
txn_3823,user_75,2025-02-04T00:33:00,debit,1482.33,PULL,standard,device_224,BR,,False,,,False,250
txn_3824,user_207,2025-02-15T18:36:00,credit,639.48,PULL,instant,device_15,MX,,False,,,False,278
txn_3825,user_19,2025-02-24T03:16:00,credit,980.99,PULL,standard,device_127,GB,R29,True,19.0,,False,306
txn_3826,user_490,2025-02-09T08:20:00,debit,165.53,PUSH,standard,device_47,GB,,False,,,False,221
txn_3827,user_141,2025-01-05T19:07:00,credit,1208.84,PULL,standard,device_68,GB,,False,,,False,358
txn_3828,user_234,2025-01-09T22:24:00,debit,10.23,PULL,standard,device_17,GB,,False,,,False,276
txn_3829,user_210,2025-01-25T06:08:00,debit,1394.87,PUSH,standard,device_105,US,,False,,,False,284
txn_3830,user_317,2025-01-02T19:48:00,debit,743.76,PULL,standard,device_140,CA,,False,,,False,266
txn_3831,user_294,2025-03-01T12:19:00,credit,643.0,PULL,instant,device_246,US,,False,,,False,121
txn_3832,user_456,2025-02-07T02:34:00,debit,447.43,PULL,instant,device_124,MX,,False,,,False,202
txn_3833,user_457,2025-02-24T21:54:00,debit,832.28,PULL,standard,device_216,BR,,False,,,False,54
txn_3834,user_154,2025-01-15T16:50:00,debit,1484.25,PULL,standard,device_278,CA,,False,,,False,107
txn_3835,user_64,2025-02-19T09:21:00,debit,348.32,PULL,standard,device_177,GB,,False,,,False,353
txn_3836,user_358,2025-01-24T01:08:00,credit,35.47,PULL,standard,device_244,BR,,False,,,False,325
txn_3837,user_380,2025-01-11T18:00:00,debit,1090.46,PUSH,standard,device_26,US,,False,,,False,95
txn_3838,user_96,2025-02-01T17:26:00,credit,856.41,PULL,standard,device_99,BR,,False,,,False,105
txn_3839,user_493,2025-01-09T21:57:00,debit,241.6,PUSH,instant,device_33,MX,,False,,,False,274
txn_3840,user_123,2025-01-27T10:28:00,debit,995.03,PUSH,standard,device_69,BR,R10,True,8.0,,False,238
txn_3841,user_248,2025-02-18T15:16:00,credit,917.09,PULL,standard,device_285,BR,R29,True,2.0,first_party_fraud,True,151
txn_3842,user_289,2025-01-18T10:29:00,credit,1015.87,PULL,standard,device_131,BR,,False,,,False,197
txn_3843,user_52,2025-01-10T17:20:00,debit,50.39,PULL,standard,device_226,US,,False,,,False,71
txn_3844,user_323,2025-02-27T05:44:00,debit,241.41,PULL,standard,device_19,US,,False,,,False,224
txn_3845,user_376,2025-01-11T20:14:00,debit,391.85,PULL,instant,device_49,CA,,False,,,False,34
txn_3846,user_386,2025-01-21T03:00:00,debit,1317.89,PUSH,standard,device_139,US,,False,,,False,44
txn_3847,user_10,2025-02-02T19:55:00,credit,881.1,PULL,standard,device_119,US,,False,,,False,34
txn_3848,user_434,2025-02-21T13:49:00,debit,205.73,PULL,standard,device_230,CA,,False,,,False,47
txn_3849,user_31,2025-02-19T02:01:00,debit,710.03,PULL,standard,device_98,CA,,False,,,False,164
txn_3850,user_96,2025-01-25T17:15:00,debit,284.27,PULL,standard,device_243,BR,R03,True,4.0,synthetic_identity,True,105
txn_3851,user_46,2025-02-15T22:56:00,debit,478.98,PULL,standard,device_266,CA,,False,,,False,354
txn_3852,user_467,2025-01-01T07:00:00,debit,229.58,PULL,standard,device_124,US,,False,,,False,60
txn_3853,user_420,2025-01-21T21:59:00,debit,288.79,PULL,instant,device_172,MX,,False,,,False,184
txn_3854,user_341,2025-02-06T08:42:00,debit,401.99,PULL,standard,device_84,MX,,False,,,False,231
txn_3855,user_331,2025-01-28T07:14:00,debit,1481.22,PULL,standard,device_22,MX,,False,,,False,199
txn_3856,user_222,2025-02-16T20:47:00,debit,358.39,PULL,instant,device_118,BR,,False,,,False,166
txn_3857,user_164,2025-01-31T09:42:00,credit,562.38,PUSH,standard,device_202,CA,R10,True,2.0,,False,148
txn_3858,user_112,2025-01-21T21:34:00,debit,423.31,PULL,standard,device_83,GB,,False,,,False,284
txn_3859,user_74,2025-02-28T02:54:00,debit,438.09,PULL,standard,device_219,GB,R03,True,3.0,,False,47
txn_3860,user_23,2025-02-03T00:56:00,debit,593.8,PULL,standard,device_141,BR,,False,,,False,66
txn_3861,user_271,2025-02-25T09:40:00,credit,1276.63,PULL,standard,device_147,BR,,False,,,False,107
txn_3862,user_419,2025-01-08T22:37:00,debit,1233.81,PUSH,standard,device_130,CA,R29,True,5.0,first_party_fraud,True,108
txn_3863,user_389,2025-01-08T18:36:00,credit,1360.69,PULL,standard,device_141,MX,,False,,,False,325
txn_3864,user_51,2025-01-21T07:04:00,debit,642.46,PULL,standard,device_281,US,,False,,,False,277
txn_3865,user_408,2025-01-16T07:51:00,debit,1037.61,PULL,standard,device_91,MX,,False,,,False,52
txn_3866,user_58,2025-02-08T18:41:00,credit,1124.84,PULL,standard,device_19,US,R10,True,28.0,,False,56
txn_3867,user_378,2025-01-25T16:57:00,credit,1232.72,PULL,instant,device_38,US,,False,,,False,272
txn_3868,user_213,2025-02-28T10:20:00,debit,1419.46,PULL,standard,device_116,GB,R10,True,12.0,,False,287
txn_3869,user_174,2025-01-29T08:38:00,debit,1259.04,PULL,standard,device_242,US,R03,True,20.0,,False,263
txn_3870,user_460,2025-01-08T02:24:00,credit,634.74,PUSH,standard,device_274,GB,,False,,,False,38
txn_3871,user_135,2025-01-03T12:38:00,debit,753.12,PULL,standard,device_236,CA,,False,,,False,290
txn_3872,user_177,2025-01-21T08:44:00,credit,1435.17,PUSH,standard,device_190,MX,,False,,,False,261
txn_3873,user_280,2025-01-03T12:09:00,debit,65.28,PULL,standard,device_149,BR,,False,,,False,30
txn_3874,user_163,2025-01-24T22:08:00,debit,1352.64,PULL,standard,device_108,BR,,False,,,False,149
txn_3875,user_407,2025-01-30T14:17:00,credit,79.17,PULL,standard,device_251,GB,R03,True,25.0,,False,158
txn_3876,user_388,2025-02-08T03:09:00,debit,1390.33,PULL,standard,device_282,GB,,False,,,False,303
txn_3877,user_346,2025-02-07T11:43:00,debit,166.6,PULL,standard,device_255,BR,R02,True,2.0,synthetic_identity,True,93
txn_3878,user_440,2025-02-12T22:42:00,debit,1330.72,PUSH,instant,device_84,GB,,False,,,False,145
txn_3879,user_279,2025-01-30T17:22:00,credit,820.01,PULL,standard,device_280,MX,,False,,,False,23
txn_3880,user_296,2025-01-31T00:11:00,debit,1435.08,PUSH,standard,device_165,MX,,False,,,False,190
txn_3881,user_482,2025-01-07T19:59:00,debit,989.61,PULL,standard,device_90,MX,R01,True,28.0,,False,302
txn_3882,user_484,2025-02-13T01:26:00,debit,1446.64,PULL,standard,device_162,CA,,False,,,False,290
txn_3883,user_367,2025-01-12T23:36:00,credit,688.71,PULL,standard,device_211,US,,False,,,False,171
txn_3884,user_238,2025-02-13T00:18:00,credit,48.3,PUSH,standard,device_128,CA,,False,,,False,157
txn_3885,user_182,2025-01-04T22:45:00,debit,865.1,PUSH,instant,device_137,GB,,False,,,False,55
txn_3886,user_417,2025-01-22T15:22:00,debit,457.12,PULL,standard,device_46,MX,,False,,,False,353
txn_3887,user_114,2025-02-13T14:09:00,debit,1422.71,PULL,standard,device_114,CA,,False,,,False,167
txn_3888,user_339,2025-01-05T03:33:00,debit,406.97,PULL,standard,device_26,GB,,False,,,False,73
txn_3889,user_26,2025-01-04T19:22:00,debit,796.35,PULL,standard,device_106,MX,,False,,,False,235
txn_3890,user_62,2025-01-22T14:44:00,credit,1039.26,PULL,standard,device_222,BR,,False,,,False,271
txn_3891,user_383,2025-01-16T21:34:00,debit,858.71,PULL,standard,device_176,CA,,False,,,False,345
txn_3892,user_296,2025-01-05T14:42:00,debit,427.61,PUSH,instant,device_95,US,,False,,,False,190
txn_3893,user_121,2025-01-07T07:45:00,debit,568.33,PULL,standard,device_131,BR,,False,,,False,160
txn_3894,user_179,2025-01-08T09:06:00,debit,1115.32,PUSH,standard,device_44,CA,,False,,,False,328
txn_3895,user_8,2025-01-31T07:52:00,credit,906.34,PULL,instant,device_71,GB,,False,,,False,254
txn_3896,user_369,2025-02-28T10:39:00,debit,1083.83,PULL,standard,device_231,CA,,False,,,False,8
txn_3897,user_468,2025-02-20T08:50:00,credit,302.52,PUSH,standard,device_193,BR,R10,True,6.0,,False,217
txn_3898,user_500,2025-01-05T20:02:00,debit,637.82,PULL,standard,device_292,CA,,False,,,False,155
txn_3899,user_378,2025-01-05T04:54:00,debit,1346.44,PULL,standard,device_60,CA,,False,,,False,272
txn_3900,user_40,2025-01-03T13:02:00,credit,824.94,PUSH,standard,device_162,MX,R02,True,1.0,,False,230
txn_3901,user_189,2025-02-01T23:28:00,credit,437.29,PULL,instant,device_7,GB,,False,,,False,87
txn_3902,user_453,2025-02-24T02:13:00,credit,1006.24,PULL,standard,device_104,MX,,False,,,False,182
txn_3903,user_302,2025-01-10T11:35:00,credit,175.61,PULL,standard,device_246,US,,False,,,False,301
txn_3904,user_310,2025-01-29T03:55:00,credit,135.31,PULL,standard,device_130,BR,,False,,,False,39
txn_3905,user_421,2025-01-25T19:22:00,debit,565.42,PULL,standard,device_57,GB,,False,,,False,338
txn_3906,user_396,2025-01-05T00:44:00,debit,653.95,PULL,standard,device_255,CA,,False,,,False,319
txn_3907,user_121,2025-01-31T14:23:00,debit,646.77,PULL,standard,device_227,MX,,False,,,False,160
txn_3908,user_363,2025-02-23T18:57:00,debit,328.03,PULL,standard,device_187,US,,False,,,False,81
txn_3909,user_45,2025-02-11T15:05:00,debit,1328.53,PUSH,standard,device_58,GB,,False,,,False,24
txn_3910,user_267,2025-01-25T15:13:00,debit,1293.17,PULL,standard,device_178,MX,,False,,,False,163
txn_3911,user_269,2025-01-02T02:01:00,credit,1093.19,PULL,standard,device_138,MX,,False,,,False,223
txn_3912,user_472,2025-02-25T20:16:00,debit,1170.57,PULL,standard,device_55,BR,,False,,,False,293
txn_3913,user_31,2025-03-01T11:54:00,debit,22.59,PULL,standard,device_55,GB,,False,,,False,164
txn_3914,user_300,2025-02-01T07:17:00,credit,906.72,PUSH,instant,device_55,US,R01,True,4.0,instant_ach_abuse,True,7
txn_3915,user_91,2025-01-20T19:31:00,debit,148.31,PULL,instant,device_276,US,,False,,,False,158
txn_3916,user_384,2025-01-21T08:28:00,debit,1133.84,PULL,standard,device_198,MX,,False,,,False,87
txn_3917,user_314,2025-01-14T22:01:00,debit,17.07,PULL,instant,device_119,GB,,False,,,False,102
txn_3918,user_490,2025-01-24T15:05:00,credit,846.32,PULL,standard,device_92,MX,,False,,,False,221
